iter	Accuracy	MultiClass	Accuracy:use_weights=true	Accuracy:use_weights=false	Precision:use_weights=true;class=0	Precision:use_weights=true;class=1	Precision:use_weights=true;class=2	Precision:use_weights=true;class=3	Precision:use_weights=false;class=0	Precision:use_weights=false;class=1	Precision:use_weights=false;class=2	Precision:use_weights=false;class=3	Recall:use_weights=true;class=0	Recall:use_weights=true;class=1	Recall:use_weights=true;class=2	Recall:use_weights=true;class=3	Recall:use_weights=false;class=0	Recall:use_weights=false;class=1	Recall:use_weights=false;class=2	Recall:use_weights=false;class=3	TotalF1:use_weights=true	TotalF1:use_weights=false
2307	0.9485877472	0.2597338598	0.9485877472	0.9497240956	0.9389786647	0.9353813363	0.9496734834	0.9604903316	0.936416185	0.8832116788	0.9475806452	0.972392638	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9485799202	0.9498581412
2308	0.9485877472	0.2596834626	0.9485877472	0.9497240956	0.9389786647	0.9353813363	0.9496734834	0.9604903316	0.936416185	0.8832116788	0.9475806452	0.972392638	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9485799202	0.9498581412
2309	0.9485877472	0.2595729655	0.9485877472	0.9497240956	0.9389786647	0.9353813363	0.9496734834	0.9604903316	0.936416185	0.8832116788	0.9475806452	0.972392638	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9485799202	0.9498581412
2310	0.9485877472	0.2595076672	0.9485877472	0.9497240956	0.9389786647	0.9353813363	0.9496734834	0.9604903316	0.936416185	0.8832116788	0.9475806452	0.972392638	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9485799202	0.9498581412
2311	0.9485877472	0.2594615271	0.9485877472	0.9497240956	0.9389786647	0.9353813363	0.9496734834	0.9604903316	0.936416185	0.8832116788	0.9475806452	0.972392638	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9485799202	0.9498581412
2312	0.9485877472	0.2593439091	0.9485877472	0.9497240956	0.9389786647	0.9353813363	0.9496734834	0.9604903316	0.936416185	0.8832116788	0.9475806452	0.972392638	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9485799202	0.9498581412
2313	0.9485877472	0.2592653845	0.9485877472	0.9497240956	0.9389786647	0.9353813363	0.9496734834	0.9604903316	0.936416185	0.8832116788	0.9475806452	0.972392638	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9485799202	0.9498581412
2314	0.9485877472	0.2592168767	0.9485877472	0.9497240956	0.9389786647	0.9353813363	0.9496734834	0.9604903316	0.936416185	0.8832116788	0.9475806452	0.972392638	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9485799202	0.9498581412
2315	0.9485877472	0.25892006	0.9485877472	0.9497240956	0.9389786647	0.9353813363	0.9496734834	0.9604903316	0.936416185	0.8832116788	0.9475806452	0.972392638	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9485799202	0.9498581412
2316	0.9485877472	0.2587487051	0.9485877472	0.9497240956	0.9389786647	0.9353813363	0.9496734834	0.9604903316	0.936416185	0.8832116788	0.9475806452	0.972392638	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9485799202	0.9498581412
2317	0.9485877472	0.2586866	0.9485877472	0.9497240956	0.9389786647	0.9353813363	0.9496734834	0.9604903316	0.936416185	0.8832116788	0.9475806452	0.972392638	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9485799202	0.9498581412
2318	0.9485877472	0.2586664582	0.9485877472	0.9497240956	0.9389786647	0.9353813363	0.9496734834	0.9604903316	0.936416185	0.8832116788	0.9475806452	0.972392638	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9485799202	0.9498581412
2319	0.9485877472	0.2585176137	0.9485877472	0.9497240956	0.9389786647	0.9353813363	0.9496734834	0.9604903316	0.936416185	0.8832116788	0.9475806452	0.972392638	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9485799202	0.9498581412
2320	0.9485877472	0.2584831458	0.9485877472	0.9497240956	0.9389786647	0.9353813363	0.9496734834	0.9604903316	0.936416185	0.8832116788	0.9475806452	0.972392638	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9485799202	0.9498581412
2321	0.9485877472	0.258399723	0.9485877472	0.9497240956	0.9389786647	0.9353813363	0.9496734834	0.9604903316	0.936416185	0.8832116788	0.9475806452	0.972392638	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9485799202	0.9498581412
2322	0.9485877472	0.2583345526	0.9485877472	0.9497240956	0.9389786647	0.9353813363	0.9496734834	0.9604903316	0.936416185	0.8832116788	0.9475806452	0.972392638	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9485799202	0.9498581412
2323	0.9485877472	0.2582964048	0.9485877472	0.9497240956	0.9389786647	0.9353813363	0.9496734834	0.9604903316	0.936416185	0.8832116788	0.9475806452	0.972392638	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9485799202	0.9498581412
2324	0.9485877472	0.2582797024	0.9485877472	0.9497240956	0.9389786647	0.9353813363	0.9496734834	0.9604903316	0.936416185	0.8832116788	0.9475806452	0.972392638	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9485799202	0.9498581412
2325	0.9485877472	0.2582626164	0.9485877472	0.9497240956	0.9389786647	0.9353813363	0.9496734834	0.9604903316	0.936416185	0.8832116788	0.9475806452	0.972392638	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9485799202	0.9498581412
2326	0.9485877472	0.2582396614	0.9485877472	0.9497240956	0.9389786647	0.9353813363	0.9496734834	0.9604903316	0.936416185	0.8832116788	0.9475806452	0.972392638	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9485799202	0.9498581412
2327	0.9485877472	0.2581911901	0.9485877472	0.9497240956	0.9389786647	0.9353813363	0.9496734834	0.9604903316	0.936416185	0.8832116788	0.9475806452	0.972392638	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9485799202	0.9498581412
2328	0.9485877472	0.2581729972	0.9485877472	0.9497240956	0.9389786647	0.9353813363	0.9496734834	0.9604903316	0.936416185	0.8832116788	0.9475806452	0.972392638	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9485799202	0.9498581412
2329	0.9485877472	0.2581489779	0.9485877472	0.9497240956	0.9389786647	0.9353813363	0.9496734834	0.9604903316	0.936416185	0.8832116788	0.9475806452	0.972392638	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9485799202	0.9498581412
2330	0.9485877472	0.258101226	0.9485877472	0.9497240956	0.9389786647	0.9353813363	0.9496734834	0.9604903316	0.936416185	0.8832116788	0.9475806452	0.972392638	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9485799202	0.9498581412
2331	0.9485877472	0.258024117	0.9485877472	0.9497240956	0.9389786647	0.9353813363	0.9496734834	0.9604903316	0.936416185	0.8832116788	0.9475806452	0.972392638	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9485799202	0.9498581412
2332	0.9485877472	0.2576778927	0.9485877472	0.9497240956	0.9389786647	0.9353813363	0.9496734834	0.9604903316	0.936416185	0.8832116788	0.9475806452	0.972392638	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9485799202	0.9498581412
2333	0.9485877472	0.2576509288	0.9485877472	0.9497240956	0.9389786647	0.9353813363	0.9496734834	0.9604903316	0.936416185	0.8832116788	0.9475806452	0.972392638	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9485799202	0.9498581412
2334	0.9485877472	0.2575780428	0.9485877472	0.9497240956	0.9389786647	0.9353813363	0.9496734834	0.9604903316	0.936416185	0.8832116788	0.9475806452	0.972392638	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9310344828	0.9453125	0.9611451943	0.951951952	0.9485799202	0.9498581412
2335	0.9492759801	0.2573811519	0.9492759801	0.9503372164	0.9391549986	0.9353813363	0.9519536	0.9604903316	0.9365994236	0.8832116788	0.9494949495	0.972392638	0.933908046	0.9453125	0.9611451943	0.951951952	0.933908046	0.9453125	0.9611451943	0.951951952	0.9492746151	0.9504762627
2336	0.9492759801	0.2573605608	0.9492759801	0.9503372164	0.9391549986	0.9353813363	0.9519536	0.9604903316	0.9365994236	0.8832116788	0.9494949495	0.972392638	0.933908046	0.9453125	0.9611451943	0.951951952	0.933908046	0.9453125	0.9611451943	0.951951952	0.9492746151	0.9504762627
2337	0.9492759801	0.257248721	0.9492759801	0.9503372164	0.9391549986	0.9353813363	0.9519536	0.9604903316	0.9365994236	0.8832116788	0.9494949495	0.972392638	0.933908046	0.9453125	0.9611451943	0.951951952	0.933908046	0.9453125	0.9611451943	0.951951952	0.9492746151	0.9504762627
2338	0.9492759801	0.2572149312	0.9492759801	0.9503372164	0.9391549986	0.9353813363	0.9519536	0.9604903316	0.9365994236	0.8832116788	0.9494949495	0.972392638	0.933908046	0.9453125	0.9611451943	0.951951952	0.933908046	0.9453125	0.9611451943	0.951951952	0.9492746151	0.9504762627
2339	0.9492759801	0.257160553	0.9492759801	0.9503372164	0.9391549986	0.9353813363	0.9519536	0.9604903316	0.9365994236	0.8832116788	0.9494949495	0.972392638	0.933908046	0.9453125	0.9611451943	0.951951952	0.933908046	0.9453125	0.9611451943	0.951951952	0.9492746151	0.9504762627
2340	0.9492759801	0.2571364165	0.9492759801	0.9503372164	0.9391549986	0.9353813363	0.9519536	0.9604903316	0.9365994236	0.8832116788	0.9494949495	0.972392638	0.933908046	0.9453125	0.9611451943	0.951951952	0.933908046	0.9453125	0.9611451943	0.951951952	0.9492746151	0.9504762627
2341	0.9492759801	0.2570899992	0.9492759801	0.9503372164	0.9391549986	0.9353813363	0.9519536	0.9604903316	0.9365994236	0.8832116788	0.9494949495	0.972392638	0.933908046	0.9453125	0.9611451943	0.951951952	0.933908046	0.9453125	0.9611451943	0.951951952	0.9492746151	0.9504762627
2342	0.9492759801	0.2570311577	0.9492759801	0.9503372164	0.9391549986	0.9353813363	0.9519536	0.9604903316	0.9365994236	0.8832116788	0.9494949495	0.972392638	0.933908046	0.9453125	0.9611451943	0.951951952	0.933908046	0.9453125	0.9611451943	0.951951952	0.9492746151	0.9504762627
2343	0.9492759801	0.2570043576	0.9492759801	0.9503372164	0.9391549986	0.9353813363	0.9519536	0.9604903316	0.9365994236	0.8832116788	0.9494949495	0.972392638	0.933908046	0.9453125	0.9611451943	0.951951952	0.933908046	0.9453125	0.9611451943	0.951951952	0.9492746151	0.9504762627
2344	0.9492759801	0.2569634106	0.9492759801	0.9503372164	0.9391549986	0.9353813363	0.9519536	0.9604903316	0.9365994236	0.8832116788	0.9494949495	0.972392638	0.933908046	0.9453125	0.9611451943	0.951951952	0.933908046	0.9453125	0.9611451943	0.951951952	0.9492746151	0.9504762627
2345	0.9492759801	0.2568915204	0.9492759801	0.9503372164	0.9391549986	0.9353813363	0.9519536	0.9604903316	0.9365994236	0.8832116788	0.9494949495	0.972392638	0.933908046	0.9453125	0.9611451943	0.951951952	0.933908046	0.9453125	0.9611451943	0.951951952	0.9492746151	0.9504762627
2346	0.9492759801	0.2568279544	0.9492759801	0.9503372164	0.9391549986	0.9353813363	0.9519536	0.9604903316	0.9365994236	0.8832116788	0.9494949495	0.972392638	0.933908046	0.9453125	0.9611451943	0.951951952	0.933908046	0.9453125	0.9611451943	0.951951952	0.9492746151	0.9504762627
2347	0.9492759801	0.256795686	0.9492759801	0.9503372164	0.9391549986	0.9353813363	0.9519536	0.9604903316	0.9365994236	0.8832116788	0.9494949495	0.972392638	0.933908046	0.9453125	0.9611451943	0.951951952	0.933908046	0.9453125	0.9611451943	0.951951952	0.9492746151	0.9504762627
2348	0.9492759801	0.2567847945	0.9492759801	0.9503372164	0.9391549986	0.9353813363	0.9519536	0.9604903316	0.9365994236	0.8832116788	0.9494949495	0.972392638	0.933908046	0.9453125	0.9611451943	0.951951952	0.933908046	0.9453125	0.9611451943	0.951951952	0.9492746151	0.9504762627
2349	0.9492759801	0.2566978935	0.9492759801	0.9503372164	0.9391549986	0.9353813363	0.9519536	0.9604903316	0.9365994236	0.8832116788	0.9494949495	0.972392638	0.933908046	0.9453125	0.9611451943	0.951951952	0.933908046	0.9453125	0.9611451943	0.951951952	0.9492746151	0.9504762627
2350	0.9492759801	0.2566605455	0.9492759801	0.9503372164	0.9391549986	0.9353813363	0.9519536	0.9604903316	0.9365994236	0.8832116788	0.9494949495	0.972392638	0.933908046	0.9453125	0.9611451943	0.951951952	0.933908046	0.9453125	0.9611451943	0.951951952	0.9492746151	0.9504762627
2351	0.9492759801	0.2566069273	0.9492759801	0.9503372164	0.9391549986	0.9353813363	0.9519536	0.9604903316	0.9365994236	0.8832116788	0.9494949495	0.972392638	0.933908046	0.9453125	0.9611451943	0.951951952	0.933908046	0.9453125	0.9611451943	0.951951952	0.9492746151	0.9504762627
2352	0.9492759801	0.2565895477	0.9492759801	0.9503372164	0.9391549986	0.9353813363	0.9519536	0.9604903316	0.9365994236	0.8832116788	0.9494949495	0.972392638	0.933908046	0.9453125	0.9611451943	0.951951952	0.933908046	0.9453125	0.9611451943	0.951951952	0.9492746151	0.9504762627
2353	0.9492759801	0.2565645961	0.9492759801	0.9503372164	0.9391549986	0.9353813363	0.9519536	0.9604903316	0.9365994236	0.8832116788	0.9494949495	0.972392638	0.933908046	0.9453125	0.9611451943	0.951951952	0.933908046	0.9453125	0.9611451943	0.951951952	0.9492746151	0.9504762627
2354	0.9492759801	0.2565555629	0.9492759801	0.9503372164	0.9391549986	0.9353813363	0.9519536	0.9604903316	0.9365994236	0.8832116788	0.9494949495	0.972392638	0.933908046	0.9453125	0.9611451943	0.951951952	0.933908046	0.9453125	0.9611451943	0.951951952	0.9492746151	0.9504762627
2355	0.9492759801	0.2564345126	0.9492759801	0.9503372164	0.9391549986	0.9353813363	0.9519536	0.9604903316	0.9365994236	0.8832116788	0.9494949495	0.972392638	0.933908046	0.9453125	0.9611451943	0.951951952	0.933908046	0.9453125	0.9611451943	0.951951952	0.9492746151	0.9504762627
2356	0.9492759801	0.256293997	0.9492759801	0.9503372164	0.9391549986	0.9353813363	0.9519536	0.9604903316	0.9365994236	0.8832116788	0.9494949495	0.972392638	0.933908046	0.9453125	0.9611451943	0.951951952	0.933908046	0.9453125	0.9611451943	0.951951952	0.9492746151	0.9504762627
2357	0.9492759801	0.2562128346	0.9492759801	0.9503372164	0.9391549986	0.9353813363	0.9519536	0.9604903316	0.9365994236	0.8832116788	0.9494949495	0.972392638	0.933908046	0.9453125	0.9611451943	0.951951952	0.933908046	0.9453125	0.9611451943	0.951951952	0.9492746151	0.9504762627
2358	0.9492759801	0.2561679372	0.9492759801	0.9503372164	0.9391549986	0.9353813363	0.9519536	0.9604903316	0.9365994236	0.8832116788	0.9494949495	0.972392638	0.933908046	0.9453125	0.9611451943	0.951951952	0.933908046	0.9453125	0.9611451943	0.951951952	0.9492746151	0.9504762627
2359	0.9492759801	0.2561112842	0.9492759801	0.9503372164	0.9391549986	0.9353813363	0.9519536	0.9604903316	0.9365994236	0.8832116788	0.9494949495	0.972392638	0.933908046	0.9453125	0.9611451943	0.951951952	0.933908046	0.9453125	0.9611451943	0.951951952	0.9492746151	0.9504762627
2360	0.9492759801	0.2560445622	0.9492759801	0.9503372164	0.9391549986	0.9353813363	0.9519536	0.9604903316	0.9365994236	0.8832116788	0.9494949495	0.972392638	0.933908046	0.9453125	0.9611451943	0.951951952	0.933908046	0.9453125	0.9611451943	0.951951952	0.9492746151	0.9504762627
2361	0.9499642131	0.2560218432	0.9499642131	0.9509503372	0.9393303162	0.9353813363	0.9542446918	0.9604903316	0.9367816092	0.8832116788	0.951417004	0.972392638	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9499690428	0.9510940351
2362	0.9499642131	0.2559685769	0.9499642131	0.9509503372	0.9393303162	0.9353813363	0.9542446918	0.9604903316	0.9367816092	0.8832116788	0.951417004	0.972392638	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9499690428	0.9510940351
2363	0.9499642131	0.2559383508	0.9499642131	0.9509503372	0.9393303162	0.9353813363	0.9542446918	0.9604903316	0.9367816092	0.8832116788	0.951417004	0.972392638	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9499690428	0.9510940351
2364	0.9499642131	0.2559056754	0.9499642131	0.9509503372	0.9393303162	0.9353813363	0.9542446918	0.9604903316	0.9367816092	0.8832116788	0.951417004	0.972392638	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9499690428	0.9510940351
2365	0.9499642131	0.2558847673	0.9499642131	0.9509503372	0.9393303162	0.9353813363	0.9542446918	0.9604903316	0.9367816092	0.8832116788	0.951417004	0.972392638	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9499690428	0.9510940351
2366	0.9499642131	0.2558439342	0.9499642131	0.9509503372	0.9393303162	0.9353813363	0.9542446918	0.9604903316	0.9367816092	0.8832116788	0.951417004	0.972392638	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9499690428	0.9510940351
2367	0.9499642131	0.2557742447	0.9499642131	0.9509503372	0.9393303162	0.9353813363	0.9542446918	0.9604903316	0.9367816092	0.8832116788	0.951417004	0.972392638	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9499690428	0.9510940351
2368	0.9499642131	0.2557448285	0.9499642131	0.9509503372	0.9393303162	0.9353813363	0.9542446918	0.9604903316	0.9367816092	0.8832116788	0.951417004	0.972392638	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9499690428	0.9510940351
2369	0.9499642131	0.255678101	0.9499642131	0.9509503372	0.9393303162	0.9353813363	0.9542446918	0.9604903316	0.9367816092	0.8832116788	0.951417004	0.972392638	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9499690428	0.9510940351
2370	0.9499642131	0.2556093411	0.9499642131	0.9509503372	0.9393303162	0.9353813363	0.9542446918	0.9604903316	0.9367816092	0.8832116788	0.951417004	0.972392638	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9499690428	0.9510940351
2371	0.9499642131	0.25545681	0.9499642131	0.9509503372	0.9393303162	0.9353813363	0.9542446918	0.9604903316	0.9367816092	0.8832116788	0.951417004	0.972392638	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9499690428	0.9510940351
2372	0.9499642131	0.2553927289	0.9499642131	0.9509503372	0.9393303162	0.9353813363	0.9542446918	0.9604903316	0.9367816092	0.8832116788	0.951417004	0.972392638	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9499690428	0.9510940351
2373	0.9499642131	0.2553663928	0.9499642131	0.9509503372	0.9393303162	0.9353813363	0.9542446918	0.9604903316	0.9367816092	0.8832116788	0.951417004	0.972392638	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9499690428	0.9510940351
2374	0.9499642131	0.255275998	0.9499642131	0.9509503372	0.9393303162	0.9353813363	0.9542446918	0.9604903316	0.9367816092	0.8832116788	0.951417004	0.972392638	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9499690428	0.9510940351
2375	0.9499642131	0.2551899471	0.9499642131	0.9509503372	0.9393303162	0.9353813363	0.9542446918	0.9604903316	0.9367816092	0.8832116788	0.951417004	0.972392638	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9499690428	0.9510940351
2376	0.9499642131	0.2551684391	0.9499642131	0.9509503372	0.9393303162	0.9353813363	0.9542446918	0.9604903316	0.9367816092	0.8832116788	0.951417004	0.972392638	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9499690428	0.9510940351
2377	0.9499642131	0.2550749014	0.9499642131	0.9509503372	0.9393303162	0.9353813363	0.9542446918	0.9604903316	0.9367816092	0.8832116788	0.951417004	0.972392638	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9367816092	0.9453125	0.9611451943	0.951951952	0.9499690428	0.9510940351
